real,imag,normal_IM_type,IM_type,RF_type,SA_type,time
-24.547424421973666,0.0,12,26,26,70,41
0.07518514575408952,10.66402717916666,9,27,27,45,41
0.07518514575408952,-10.66402717916666,10,28,28,49,41
-16.962868215840864,3.363922369030855,34,29,29,65,41
-16.962868215840864,-3.363922369030855,35,30,30,72,41
-0.7892695106034184,7.39052053583417,13,31,31,14,41
-0.7892695106034184,-7.39052053583417,14,32,32,73,41
-13.351180501874154,2.8024592358442644,37,33,33,28,41
-13.351180501874154,-2.8024592358442644,27,65,65,16,41
-13.09890887061406,0.0,36,35,35,25,41
-0.15898941609154243,6.763147538969829,15,13,13,76,41
-0.15898941609154243,-6.763147538969829,16,64,64,38,41
-11.630709949683638,0.0,44,36,36,15,41
-10.607261145170995,0.11123459414276962,43,84,84,37,41
-10.607261145170995,-0.11123459414276962,40,40,40,13,41
-9.978853248302844,0.0,46,81,81,4,41
-11.461409916870451,0.0,41,49,49,9,41
-8.65629286492092,0.4371273275438461,42,43,43,10,41
-8.65629286492092,-0.4371273275438461,45,42,42,86,41
-9.059409113094013,0.0,38,45,45,40,41
-5.703560183332072,0.0,76,51,51,57,41
-4.22948872405939,0.0,47,47,47,53,41
-2.5874951592197792,0.3448179145121202,48,80,80,81,41
-2.5874951592197792,-0.3448179145121202,71,23,23,27,41
0.3952264937709253,0.0,62,53,53,11,41
-0.971848261264443,0.2190156218979521,85,10,10,21,41
-0.971848261264443,-0.2190156218979521,50,19,19,59,41
-0.33136338596178705,0.47660048455686094,80,15,15,77,41
-0.33136338596178705,-0.47660048455686094,63,67,67,68,41
-0.198669544502116,0.4505492134479109,57,18,18,18,41
-0.198669544502116,-0.4505492134479109,68,52,52,7,41
-0.5138573598168406,0.24176070219756196,73,57,57,41,41
-0.5138573598168406,-0.24176070219756196,58,58,58,47,41
0.031273677958686526,0.0770603576513466,59,59,59,54,41
0.031273677958686526,-0.0770603576513466,81,56,56,35,41
-1.9490384254401083,0.0,70,75,75,12,41
-0.10207750487239313,0.0,86,79,79,30,41
-1.9604524835778405,0.0,74,82,82,44,41
-1.9852290249881377,0.0,64,86,86,58,41
-1.9989420348477873,0.0,60,76,76,85,41
-0.31760003677890153,0.0,66,50,50,74,41
-0.14923826077604607,0.0,55,61,61,69,41
-0.29390667025116307,0.0,77,8,8,29,41
-1.9929500441214147,0.0,65,72,72,20,41
-1.9942202365036947,0.0,49,62,62,84,41
-0.21252830185856644,0.0,52,69,69,31,41
-0.2028806098916428,0.0,72,70,70,55,41
-0.19758557171844374,0.0,84,71,71,75,41
-0.19914835587059398,0.0,67,74,74,60,41
-0.1995264816729511,0.0,61,7,7,22,41
-10.0,0.0,39,2,2,6,41
-0.1,0.0,83,14,14,0,41
-5.0,0.0,78,85,85,19,41
-0.00010001000100010001,0.0,69,83,83,50,41
-0.00010001000100010001,0.0,79,66,66,39,41
-0.00010001000100010001,0.0,51,17,17,46,41
-0.00010001000100010001,0.0,75,48,48,1,41
-0.00010001000100010001,0.0,82,39,39,67,41
-0.00010001000100010001,0.0,54,46,46,62,41
-0.00010001000100010001,0.0,53,78,78,8,41
-0.00010001000100010001,0.0,56,34,34,56,41
-53.480629724726434,0.0,0,41,41,57,42
-1.546849820205189,25.881339566011967,1,1,1,21,42
-1.546849820205189,-25.881339566011967,2,6,6,35,42
-38.77026455367394,0.0,21,44,44,52,42
0.07392040724760252,17.42977395351204,3,12,12,63,42
0.07392040724760252,-17.42977395351204,4,3,3,61,42
-15.990804482673392,11.921310297061794,32,63,63,60,42
-15.990804482673392,-11.921310297061794,33,49,49,73,42
-25.441740439530317,3.339201310683803,17,77,77,16,42
-25.441740439530317,-3.339201310683803,18,9,9,29,42
-33.39238065094982,0.0,26,54,54,81,42
-33.376138116460524,0.001443011468988089,24,5,5,39,42
-33.376138116460524,-0.001443011468988089,23,4,4,0,42
-33.38327251633116,0.0021679704368039576,22,11,11,40,42
-33.38327251633116,-0.0021679704368039576,11,38,38,45,42
-33.38513208788102,0.0,25,65,65,86,42
0.41377211150224624,13.13890856924046,7,16,16,3,42
0.41377211150224624,-13.13890856924046,6,55,55,68,42
-25.985743038079793,1.3039510961357068,19,22,22,53,42
-25.985743038079793,-1.3039510961357068,20,37,37,75,42
-24.878568126305463,0.0,28,20,20,25,42
-24.59864805120616,0.0,29,68,68,82,42
-24.344965187293507,0.0,30,21,21,76,42
-24.49398486436612,0.0,31,34,34,38,42
-0.12431696290365252,11.557324551189723,5,24,24,15,42
-0.12431696290365252,-11.557324551189723,8,25,25,74,42
-24.547621698835766,0.0,12,26,26,70,42
0.07533688015121909,10.66564153642294,9,27,27,56,42
0.07533688015121909,-10.66564153642294,10,28,28,23,42
-17.035975546481993,3.3566677958901145,34,29,29,33,42
-17.035975546481993,-3.3566677958901145,35,30,30,72,42
-13.381588695922668,2.820994169177255,37,31,31,27,42
-13.381588695922668,-2.820994169177255,27,32,32,49,42
-0.7901915771630005,7.271970859376397,13,33,33,58,42
-0.7901915771630005,-7.271970859376397,14,0,0,44,42
-13.065725676286016,0.0,36,35,35,66,42
-0.1572438368957617,6.653454085300149,15,13,13,5,42
-0.1572438368957617,-6.653454085300149,16,64,64,14,42
-11.620616424976243,0.0,44,36,36,31,42
-10.58979954956862,0.11982952925823795,43,84,84,77,42
-10.58979954956862,-0.11982952925823795,40,40,40,22,42
-9.976043381710136,0.0,46,81,81,67,42
-11.45852896857616,0.0,41,17,17,8,42
-8.689678163684313,0.418321034041823,42,43,43,65,42
-8.689678163684313,-0.418321034041823,45,42,42,41,42
-9.031493796218168,0.0,38,45,45,43,42
-5.691745544725639,0.0,76,51,51,48,42
-4.229025147515896,0.0,47,47,47,2,42
-2.5321912057043487,0.30467557108000715,50,19,19,78,42
-2.5321912057043487,-0.30467557108000715,71,23,23,30,42
0.4075127757968692,0.0,62,53,53,46,42
-0.9842114875054823,0.2009706403830385,85,10,10,19,42
-0.9842114875054823,-0.2009706403830385,48,80,80,20,42
-0.33227786633060036,0.47910939180032924,61,7,7,85,42
-0.33227786633060036,-0.47910939180032924,63,67,67,62,42
-0.19861993683353998,0.45356591272264224,57,18,18,84,42
-0.19861993683353998,-0.45356591272264224,68,39,39,37,42
-0.5204650752729483,0.24418816492417336,73,57,57,54,42
-0.5204650752729483,-0.24418816492417336,58,58,58,34,42
-1.944725280246346,0.0,49,59,59,32,42
-1.999899542808257,0.0,65,56,56,71,42
-1.9595044846255694,0.0,70,52,52,36,42
0.010899481752578124,0.044369114141908826,86,79,79,51,42
0.010899481752578124,-0.044369114141908826,55,82,82,4,42
-1.9844788530226343,0.0,64,86,86,17,42
-0.0411746265829313,0.0,60,76,76,59,42
-1.9929871807980188,0.0,66,50,50,11,42
-1.9941326474761152,0.0,74,61,61,9,42
-0.30452020587832274,0.006795188515655459,77,8,8,47,42
-0.30452020587832274,-0.006795188515655459,81,72,72,26,42
-0.15502284717924128,0.0,56,62,62,1,42
-0.21156562898696452,0.0,52,69,69,80,42
-0.20293302390693604,0.0,72,70,70,6,42
-0.19757968217991542,0.0,84,71,71,42,42
-0.199147971742856,0.0,54,46,46,83,42
-0.19952679228545472,0.0,69,2,2,55,42
-10.0,0.0,39,14,14,12,42
-0.1,0.0,80,15,15,13,42
-5.0,0.0,78,66,66,10,42
-0.00010001000100010001,0.0,83,83,83,79,42
-0.00010001000100010001,0.0,79,85,85,64,42
-0.00010001000100010001,0.0,51,60,60,28,42
-0.00010001000100010001,0.0,75,48,48,24,42
-0.00010001000100010001,0.0,82,75,75,18,42
-0.00010001000100010001,0.0,67,74,74,69,42
-0.00010001000100010001,0.0,59,73,73,50,42
-0.00010001000100010001,0.0,53,78,78,7,42
-53.49115644999582,0.0,0,42,42,49,43
-1.6298490216914314,25.821522977363962,1,1,1,47,43
-1.6298490216914314,-25.821522977363962,2,5,5,77,43
-38.860872171206054,0.0,21,41,41,16,43
0.05584858319372987,17.307471887181087,3,12,12,50,43
0.05584858319372987,-17.307471887181087,4,23,23,8,43
-33.39265586391594,0.0,25,63,63,34,43
-33.37635555204555,0.0012881069405948156,24,6,6,72,43
-33.37635555204555,-0.0012881069405948156,22,13,13,52,43
-33.385271375454685,0.0,23,9,9,37,43
-25.438920494420522,3.3272643600796417,17,44,44,79,43
-25.438920494420522,-3.3272643600796417,18,77,77,64,43
-25.996150303195847,1.2938641743882424,19,4,4,39,43
-25.996150303195847,-1.2938641743882424,20,49,49,31,43
-33.3834983222356,0.002180141060284903,11,38,38,17,43
-33.3834983222356,-0.002180141060284903,26,65,65,36,43
-15.951248200816414,11.933757579618106,32,16,16,48,43
-15.951248200816414,-11.933757579618106,33,18,18,33,43
-24.890015727441227,0.0,31,34,34,59,43
-24.35539771650482,0.0,12,37,37,83,43
-24.599192737009858,0.0,28,20,20,86,43
-24.495893091806682,0.0,29,68,68,12,43
-24.547838521350982,0.0,30,21,21,24,43
0.4289403478311683,13.062386355824016,7,73,73,45,43
0.4289403478311683,-13.062386355824016,6,24,24,15,43
-17.111423843677848,3.3325395309751573,34,25,25,74,43
-17.111423843677848,-3.3325395309751573,35,26,26,70,43
-0.10964714757484556,11.477293693310049,5,27,27,35,43
-0.10964714757484556,-11.477293693310049,8,28,28,29,43
0.0713998939495224,10.684741027390578,9,29,29,68,43
0.0713998939495224,-10.684741027390578,10,30,30,23,43
-13.412645737285324,2.840576944454932,37,31,31,13,43
-13.412645737285324,-2.840576944454932,27,32,32,66,43
-12.984592757311193,0.0,36,33,33,75,43
-0.7960816596695321,7.14187786926923,13,0,0,38,43
-0.7960816596695321,-7.14187786926923,14,35,35,28,43
-0.15385970521278003,6.5431667160849605,15,55,55,20,43
-0.15385970521278003,-6.5431667160849605,16,64,64,81,43
-11.614228236917919,0.0,44,14,14,18,43
-11.455599507717883,0.0,41,85,85,51,43
-10.570659818275818,0.12467354895949276,40,40,40,57,43
-10.570659818275818,-0.12467354895949276,46,81,81,7,43
-9.975737382957416,0.0,43,82,82,53,43
-8.760435224730173,0.388966082298528,42,43,43,19,43
-8.760435224730173,-0.388966082298528,45,53,53,80,43
-8.989787280309258,0.0,38,45,45,43,43
-5.6905315316113185,0.0,76,51,51,27,43
-4.219125359539892,0.0,47,47,47,9,43
-2.47780070610786,0.22018967026471722,85,10,10,63,43
-2.47780070610786,-0.22018967026471722,50,19,19,3,43
0.42149284798871073,0.0,48,80,80,11,43
-0.9880725917765167,0.17681670537077335,71,22,22,25,43
-0.9880725917765167,-0.17681670537077335,63,67,67,4,43
-0.33247359785907293,0.481876499295118,69,2,2,55,43
-0.33247359785907293,-0.481876499295118,83,83,83,22,43
-0.19867683391043428,0.45685307349299775,57,58,58,30,43
-0.19867683391043428,-0.45685307349299775,68,39,39,46,43
-0.5324677149687082,0.24671112238890125,73,57,57,61,43
-0.5324677149687082,-0.24671112238890125,58,54,54,56,43
0.07285309751954887,0.0,60,59,59,10,43
-2.001414298947975,0.0,65,56,56,54,43
-1.9384761696166144,0.0,70,52,52,85,43
-0.03765268967544648,0.06920170663781734,86,76,76,42,43
-0.03765268967544648,-0.06920170663781734,55,8,8,14,43
-1.9836078670160195,0.0,64,86,86,78,43
-1.9585216574495885,0.0,49,79,79,5,43
-1.99406442955328,0.0,66,50,50,62,43
-1.9930207497285628,0.0,74,61,61,76,43
-0.30145388559920533,0.00305022853835619,77,66,66,69,43
-0.30145388559920533,-0.00305022853835619,72,70,70,21,43
-0.15787465188950092,0.0,56,62,62,82,43
-0.2109099751979727,0.0,52,69,69,67,43
-0.2030053328206883,0.0,81,72,72,41,43
-0.19752102723447237,0.0,84,71,71,1,43
-0.19952718401983635,0.0,54,46,46,65,43
-0.19914402534451603,0.0,61,11,11,84,43
-10.0,0.0,39,36,36,44,43
-0.1,0.0,79,7,7,0,43
-5.0,0.0,78,15,15,40,43
-0.00010001000100010001,0.0,62,3,3,6,43
-0.00010001000100010001,0.0,80,84,84,26,43
-0.00010001000100010001,0.0,51,60,60,58,43
-0.00010001000100010001,0.0,75,48,48,60,43
-0.00010001000100010001,0.0,67,74,74,32,43
-0.00010001000100010001,0.0,82,75,75,73,43
-0.00010001000100010001,0.0,53,78,78,2,43
-0.00010001000100010001,0.0,59,17,17,71,43
-53.48949310622713,0.0,0,42,42,46,44
-1.5762369397150189,25.6776699439111,1,1,1,45,44
-1.5762369397150189,-25.6776699439111,2,8,8,63,44
-38.896116849962795,0.0,21,41,41,10,44
0.10862583322754832,17.140462203658547,3,12,12,16,44
0.10862583322754832,-17.140462203658547,4,85,85,70,44
-25.45281467093637,3.3317717961888,17,63,63,2,44
-25.45281467093637,-3.3317717961888,18,6,6,32,44
-33.39291301093116,0.0,22,13,13,1,44
-33.37646205562848,0.0013082473678884292,23,9,9,64,44
-33.37646205562848,-0.0013082473678884292,25,44,44,42,44
-33.38543735022382,0.0,11,77,77,75,44
-15.921313201009557,11.50045589597428,32,4,4,44,44
-15.921313201009557,-11.50045589597428,33,83,83,56,44
-26.006474997636463,1.2845921215594336,19,38,38,69,44
-26.006474997636463,-1.2845921215594336,20,65,65,29,44
-33.3836111249955,0.002137331042997105,24,16,16,19,44
-33.3836111249955,-0.002137331042997105,26,18,18,49,44
-24.90229275437153,0.0,31,34,34,30,44
-24.34808899213102,0.0,12,37,37,43,44
-24.599753104719362,0.0,28,20,20,18,44
0.46348614528044507,12.95904124328646,7,68,68,15,44
0.46348614528044507,-12.95904124328646,6,21,21,22,44
-24.497636075749075,0.0,30,48,48,24,44
-24.548074026446308,0.0,29,24,24,85,44
-17.19299127324431,3.333828593333995,34,25,25,6,44
-17.19299127324431,-3.333828593333995,35,26,26,31,44
-0.09721748499778582,11.386949297748163,5,27,27,8,44
-0.09721748499778582,-11.386949297748163,8,28,28,21,44
0.07640493925158243,10.670371206879672,9,29,29,78,44
0.07640493925158243,-10.670371206879672,10,30,30,4,44
-13.44319234139844,2.8575378615953695,37,31,31,23,44
-13.44319234139844,-2.8575378615953695,27,32,32,66,44
-12.996796205445547,0.0,36,33,33,33,44
-0.793726963132271,7.0330931097783,13,0,0,38,44
-0.793726963132271,-7.0330931097783,14,35,35,0,44
-0.1546164450427841,6.432780582880972,15,55,55,7,44
-0.1546164450427841,-6.432780582880972,16,64,64,81,44
-11.596436447280507,0.0,44,84,84,40,44
-11.452636122908498,0.0,41,15,15,58,44
-10.551945214277762,0.1373451886202012,40,40,40,57,44
-10.551945214277762,-0.1373451886202012,46,81,81,74,44
-9.971286759366365,0.0,43,82,82,25,44
-8.7917077210375,0.36734066995101705,42,43,43,82,44
-8.7917077210375,-0.36734066995101705,45,53,53,51,44
-8.912743858765136,0.0,38,45,45,83,44
-5.668962673214667,0.0,76,51,51,50,44
-4.227548998938286,0.0,47,47,47,9,44
-2.414751201785947,0.15856057356571587,85,10,10,36,44
-2.414751201785947,-0.15856057356571587,50,19,19,47,44
0.4343137308939586,0.0,86,80,80,77,44
-1.017156857761403,0.14257463970103013,71,22,22,53,44
-1.017156857761403,-0.14257463970103013,63,67,67,71,44
0.10240545358156386,0.0,80,11,11,80,44
-0.3341879980836522,0.48428290814023817,75,3,3,84,44
-0.3341879980836522,-0.48428290814023817,58,58,58,26,44
-0.1986158014551293,0.4597635559648596,68,39,39,72,44
-0.1986158014551293,-0.4597635559648596,73,57,57,14,44
-0.5347788614473074,0.24889826775401216,57,54,54,20,44
-0.5347788614473074,-0.24889826775401216,60,59,59,3,44
-1.927714453755113,0.0,65,56,56,76,44
-1.9577099019554736,0.0,70,52,52,39,44
-2.0036995390146233,0.0,64,76,76,17,44
-0.05186610112302385,0.0887487027692126,55,5,5,86,44
-0.05186610112302385,-0.0887487027692126,48,86,86,37,44
-1.982550379136328,0.0,49,79,79,55,44
-1.9939596797323789,0.0,66,50,50,34,44
-1.9930411860477406,0.0,74,61,61,11,44
-0.3144315421770233,0.0,77,66,66,5,44
-0.2821256525372417,0.0,81,72,72,68,44
-0.149932036434215,0.0,56,62,62,35,44
-0.2106126004709429,0.0,52,69,69,12,44
-0.20304431905292167,0.0,72,70,70,62,44
-0.1975783159435302,0.0,84,71,71,67,44
-0.1991475959547175,0.0,54,46,46,54,44
-0.1995275270668251,0.0,62,36,36,41,44
-10.0,0.0,39,7,7,61,44
-0.1,0.0,69,2,2,27,44
-5.0,0.0,78,14,14,60,44
-0.00010001000100010001,0.0,83,49,49,48,44
-0.00010001000100010001,0.0,79,73,73,28,44
-0.00010001000100010001,0.0,61,23,23,65,44
-0.00010001000100010001,0.0,59,17,17,52,44
-0.00010001000100010001,0.0,67,74,74,79,44
-0.00010001000100010001,0.0,82,75,75,73,44
-0.00010001000100010001,0.0,51,60,60,59,44
-0.00010001000100010001,0.0,53,78,78,13,44
-53.491680810613886,0.0,0,42,42,85,45
-38.92900318337873,0.0,21,51,51,9,45
-1.5828279924109512,25.621238795148265,1,8,8,70,45
-1.5828279924109512,-25.621238795148265,2,41,41,80,45
-33.39305765869139,0.0,26,73,73,32,45
-33.37654790804105,0.001271946180770475,24,49,49,8,45
-33.37654790804105,-0.001271946180770475,25,38,38,60,45
-33.38369999879805,0.002123837642749422,11,6,6,22,45
-33.38369999879805,-0.002123837642749422,22,13,13,28,45
-33.38552103097031,0.0,23,1,1,24,45
0.11774817856193297,17.063786272825,3,5,5,3,45
0.11774817856193297,-17.063786272825,4,77,77,47,45
-25.45581790669623,3.3296533703881908,17,2,2,16,45
-25.45581790669623,-3.3296533703881908,18,7,7,46,45
-26.0119505515914,1.279354290595894,19,63,63,53,45
-26.0119505515914,-1.279354290595894,20,65,65,81,45
-15.90103127677148,11.385817970623187,32,16,16,19,45
-15.90103127677148,-11.385817970623187,33,18,18,84,45
-24.90913969985207,0.0,31,34,34,64,45
-24.348883708684554,0.0,12,19,19,23,45
-24.600082730193428,0.0,28,20,20,14,45
-24.49864538459673,0.0,29,68,68,21,45
-24.548209306064695,0.0,30,21,21,55,45
0.4767806146713768,12.911473734168759,7,48,48,18,45
0.4767806146713768,-12.911473734168759,6,24,24,29,45
-17.236958496703497,3.325605990500676,34,25,25,10,45
-17.236958496703497,-3.325605990500676,35,26,26,31,45
-0.09003348945218037,11.342109122736714,5,27,27,30,45
-0.09003348945218037,-11.342109122736714,8,28,28,50,45
0.07695649810744842,10.671359634828649,9,29,29,4,45
0.07695649810744842,-10.671359634828649,10,30,30,68,45
-13.45956252489069,2.8670489853499803,37,31,31,78,45
-13.45956252489069,-2.8670489853499803,27,32,32,69,45
-12.97809954931688,0.0,36,33,33,37,45
-0.795021738603104,6.969840201798468,13,0,0,6,45
-0.795021738603104,-6.969840201798468,14,81,81,43,45
-11.588816254301129,0.0,46,55,55,40,45
-11.451055826512233,0.0,44,64,64,54,45
-10.540826036081127,0.14243524127517979,40,84,84,65,45
-10.540826036081127,-0.14243524127517979,41,15,15,77,45
-0.15413346458193872,6.374376041170937,15,40,40,79,45
-0.15413346458193872,-6.374376041170937,16,43,43,63,45
-9.970751977752519,0.0,43,82,82,41,45
-8.836167793220291,0.35683816223579906,38,45,45,57,45
-8.836167793220291,-0.35683816223579906,45,53,53,67,45
-8.849242763256278,0.0,42,80,80,45,45
-5.664113812204441,0.0,76,9,9,34,45
-4.226407903007981,0.0,47,47,47,33,45
-2.382202026211943,0.05953428969698314,85,10,10,49,45
-2.382202026211943,-0.05953428969698314,50,60,60,13,45
0.4419479253368583,0.0,86,85,85,35,45
-1.028854660012537,0.11520695629979728,71,22,22,36,45
-1.028854660012537,-0.11520695629979728,63,67,67,48,45
-0.3346990181801206,0.48570403948353047,51,83,83,42,45
-0.3346990181801206,-0.48570403948353047,75,3,3,26,45
-0.19864145228486652,0.461430371258089,57,58,58,12,45
-0.19864145228486652,-0.461430371258089,68,39,39,7,45
-1.9182948642712714,0.0,65,57,57,25,45
0.11468473116094008,0.0,79,54,54,11,45
-0.5387356076235754,0.250115551510357,60,59,59,51,45
-0.5387356076235754,-0.250115551510357,58,56,56,1,45
-2.005702640662676,0.0,70,46,46,39,45
-1.957271314904745,0.0,64,76,76,59,45
-0.05781718986797559,0.09490002480915329,55,44,44,72,45
-0.05781718986797559,-0.09490002480915329,48,86,86,71,45
-1.9819036083233814,0.0,49,79,79,83,45
-1.9939154296328998,0.0,66,50,50,15,45
-1.9930491760844342,0.0,74,61,61,0,45
-0.3184111089882536,0.0,77,66,66,66,45
-0.14540023501069113,0.0,52,69,69,74,45
-0.27342012530534093,0.0,56,62,62,56,45
-0.21053406999141014,0.0,81,72,72,2,45
-0.20307438549114054,0.0,72,70,70,20,45
-0.19952780192468078,0.0,84,71,71,44,45
-0.1991476663870415,0.0,54,52,52,86,45
-0.1975813414675101,0.0,69,4,4,82,45
-10.0,0.0,39,12,12,75,45
-0.1,0.0,83,36,36,61,45
-5.0,0.0,78,14,14,52,45
-0.00010001000100010001,0.0,80,35,35,38,45
-0.00010001000100010001,0.0,62,11,11,62,45
-0.00010001000100010001,0.0,53,78,78,17,45
-0.00010001000100010001,0.0,59,17,17,5,45
-0.00010001000100010001,0.0,67,74,74,27,45
-0.00010001000100010001,0.0,82,75,75,73,45
-0.00010001000100010001,0.0,73,37,37,76,45
-0.00010001000100010001,0.0,61,23,23,58,45
-53.50026368816777,0.0,0,42,42,20,46
-1.662824924784739,25.616059562483688,1,1,1,79,46
-1.662824924784739,-25.616059562483688,2,8,8,14,46
-38.99085063026643,0.0,21,41,41,1,46
0.09055986077007819,17.006267228478,3,12,12,23,46
0.09055986077007819,-17.006267228478,4,60,60,64,46
-25.44965654051683,3.3194576612953317,17,38,38,49,46
-25.44965654051683,-3.3194576612953317,18,6,6,2,46
-33.393201245164214,0.0,22,13,13,62,46
-33.376690283032005,0.0011374908909523107,23,9,9,52,46
-33.376690283032005,-0.0011374908909523107,25,44,44,35,46
-33.385592621069314,0.0,11,77,77,53,46
-15.868366388749648,11.500869504451877,32,4,4,58,46
-15.868366388749648,-11.500869504451877,33,83,83,59,46
-26.017374709566283,1.2735567855033318,19,63,63,38,46
-26.017374709566283,-1.2735567855033318,20,65,65,46,46
-33.38385294172876,0.002128322166847085,24,16,16,43,46
-33.38385294172876,-0.002128322166847085,26,18,18,16,46
-24.358540584315797,0.0,31,34,34,54,46
-24.916333261564386,0.0,12,35,35,61,46
-24.600395574059394,0.0,28,20,20,12,46
0.48077496325490415,12.877321514220295,7,68,68,84,46
0.48077496325490415,-12.877321514220295,6,21,21,24,46
-24.49982951966485,0.0,30,37,37,57,46
-24.5483602360486,0.0,29,24,24,71,46
-17.278154036829104,3.30174154601749,34,25,25,10,46
-17.278154036829104,-3.30174154601749,35,26,26,80,46
-0.08125367874684744,11.30215491888379,5,27,27,4,46
-0.08125367874684744,-11.30215491888379,8,28,28,65,46
0.07259428042091805,10.693698676603647,9,29,29,19,46
0.07259428042091805,-10.693698676603647,10,30,30,41,46
-13.476514216362032,2.877542984429718,37,31,31,78,46
-13.476514216362032,-2.877542984429718,27,32,32,8,46
-12.913626575212078,0.0,36,33,33,27,46
-0.8012420712032808,6.895361429825223,13,0,0,70,46
-0.8012420712032808,-6.895361429825223,14,81,81,75,46
-0.15164277321943825,6.315563438196224,15,55,55,73,46
-0.15164277321943825,-6.315563438196224,16,64,64,0,46
-11.586566900898381,0.0,44,84,84,66,46
-11.449456357401786,0.0,41,15,15,13,46
-10.530452727309681,0.14130306969371864,40,40,40,47,46
-10.530452727309681,-0.14130306969371864,46,48,48,36,46
-9.969669745447852,0.0,43,82,82,30,46
-8.906915088383812,0.36316820054683535,38,43,43,67,46
-8.906915088383812,-0.36316820054683535,45,53,53,74,46
-8.789451147118527,0.0,42,80,80,45,46
-5.665032381901808,0.0,76,51,51,17,46
-4.219431813595215,0.0,47,47,47,29,46
-2.542551425048425,0.0,85,10,10,60,46
0.4507393564851342,0.0,80,19,19,51,46
-2.1712664525517216,0.0,86,45,45,63,46
-1.0273279631258756,0.08460246252788048,63,67,67,42,46
-1.0273279631258756,-0.08460246252788048,71,22,22,3,46
-0.3345074794247403,0.48722702404460694,51,11,11,72,46
-0.3345074794247403,-0.48722702404460694,75,3,3,44,46
-0.1987247434010953,0.463377581080821,57,58,58,86,46
-0.1987247434010953,-0.463377581080821,82,75,75,32,46
0.12665852687531018,0.0,58,57,57,37,46
-0.5494390780092747,0.25160009231861974,79,54,54,82,46
-0.5494390780092747,-0.25160009231861974,60,59,59,69,46
-1.9034413396563548,0.0,74,56,56,39,46
-2.0099381241714487,0.0,70,46,46,7,46
-1.956838382820954,0.0,64,76,76,77,46
-0.06111347732818108,0.09733912218246496,55,5,5,6,46
-0.06111347732818108,-0.09733912218246496,48,86,86,5,46
-0.14384639484213343,0.0,49,79,79,26,46
-0.32179666085314024,0.0,66,50,50,21,46
-1.9811807641319679,0.0,73,61,61,55,46
-1.9930520816949968,0.0,65,66,66,56,46
-1.9938968600899298,0.0,50,72,72,85,46
-0.2633708443777813,0.0,56,62,62,40,46
-0.21055302929589337,0.0,52,69,69,34,46
-0.20312705986809657,0.0,72,70,70,83,46
-0.19751880660359522,0.0,84,71,71,11,46
-0.1991433078798251,0.0,54,52,52,33,46
-0.19952783606088914,0.0,62,14,14,76,46
-10.0,0.0,39,36,36,22,46
-0.1,0.0,81,49,49,25,46
-5.0,0.0,78,73,73,18,46
-0.00010001000100010001,0.0,83,7,7,28,46
-0.00010001000100010001,0.0,69,2,2,68,46
-0.00010001000100010001,0.0,53,78,78,48,46
-0.00010001000100010001,0.0,67,74,74,50,46
-0.00010001000100010001,0.0,59,17,17,9,46
-0.00010001000100010001,0.0,68,85,85,15,46
-0.00010001000100010001,0.0,77,39,39,31,46
-0.00010001000100010001,0.0,61,23,23,81,46
-53.49614894913717,0.0,0,42,42,65,47
-1.6006025608020005,25.52093859740255,1,1,1,53,47
-1.6006025608020005,-25.52093859740255,2,8,8,80,47
-38.99575053336243,0.0,21,41,41,70,47
0.13559107592515884,16.909623331363566,3,12,12,1,47
0.13559107592515884,-16.909623331363566,4,60,60,85,47
-25.461803561031928,3.32474157384253,17,38,38,86,47
-25.461803561031928,-3.32474157384253,18,6,6,43,47
-33.39333411905385,0.0,22,13,13,36,47
-33.37671884736812,0.001197318655860584,23,9,9,21,47
-33.37671884736812,-0.001197318655860584,25,44,44,78,47
-33.385694224049104,0.0,11,77,77,2,47
-33.383877951346776,0.002089508854561305,26,4,4,8,47
-33.383877951346776,-0.002089508854561305,24,3,3,46,47
-15.856833772133527,11.151277865064833,32,63,63,79,47
-15.856833772133527,-11.151277865064833,33,65,65,57,47
-26.02295872616323,1.2686582644781024,19,16,16,26,47
-26.02295872616323,-1.2686582644781024,20,18,18,31,47
-24.923714367640322,0.0,31,34,34,20,47
-24.350588122301357,0.0,12,35,35,5,47
-24.600726012411567,0.0,28,20,20,44,47
0.5038262065056756,12.81640257717099,7,68,68,84,47
0.5038262065056756,-12.81640257717099,6,21,21,39,47
-24.500725850092014,0.0,30,37,37,25,47
-24.548504766380976,0.0,29,24,24,19,47
-17.328590471049324,3.306027958207582,34,25,25,82,47
-17.328590471049324,-3.306027958207582,35,26,26,48,47
-0.07565423969383567,11.252381488615622,5,27,27,4,47
-0.07565423969383567,-11.252381488615622,8,28,28,45,47
0.07798875165652897,10.67731690832292,9,29,29,77,47
0.07798875165652897,-10.67731690832292,10,30,30,41,47
-13.492566159476315,2.885970653171577,37,31,31,42,47
-13.492566159476315,-2.885970653171577,27,32,32,23,47
-12.939916386766665,0.0,36,33,33,18,47
-0.7984169055500879,6.8422957830946,13,0,0,27,47
-0.7984169055500879,-6.8422957830946,14,81,81,68,47
-0.15333968717455976,6.25722082954029,15,55,55,9,47
-0.15333968717455976,-6.25722082954029,16,64,64,56,47
-11.573400983089272,0.0,44,73,73,62,47
-11.447858245318043,0.0,41,2,2,60,47
-10.51993538079038,0.1502278434766424,40,40,40,64,47
-10.51993538079038,-0.1502278434766424,46,48,48,72,47
